PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2015-10-14T10:00:00Z,2015-10-14T09:00:00Z,PT60M,33.8,0.16,100,0.0,-2.0,0,0,0,0,0,0,13.5,10.0,0.0,979.0,2015-10-14T10:00:00Z,120,4.4,97
2015-10-14T11:00:00Z,2015-10-14T10:00:00Z,PT60M,31.6,0.16,106,0.0,-2.2,0,0,0,0,0,0,13.2,11.2,0.0,979.6,2015-10-14T11:00:00Z,122,4.2,110
2015-10-14T12:00:00Z,2015-10-14T11:00:00Z,PT60M,29.3,0.16,113,0.0,-2.4,0,0,0,0,0,0,12.8,12.6,0.0,980.3,2015-10-14T12:00:00Z,124,4.1,124
2015-10-14T13:00:00Z,2015-10-14T12:00:00Z,PT60M,27.9,0.16,124,0.0,-2.8,0,0,0,0,0,0,12.3,13.3,0.0,980.5,2015-10-14T13:00:00Z,124,4.0,136
2015-10-14T14:00:00Z,2015-10-14T13:00:00Z,PT60M,27.2,0.16,141,0.0,-3.4,0,0,0,0,0,0,11.6,13.2,0.0,980.4,2015-10-14T14:00:00Z,123,4.1,147
2015-10-14T15:00:00Z,2015-10-14T14:00:00Z,PT60M,26.6,0.16,168,0.0,-4.0,0,0,0,0,0,0,11.0,13.0,0.0,980.3,2015-10-14T15:00:00Z,121,4.1,153
2015-10-14T16:00:00Z,2015-10-14T15:00:00Z,PT60M,25.9,0.16,-160,0.0,-4.4,0,0,0,0,0,0,10.5,13.2,0.0,980.1,2015-10-14T16:00:00Z,115,4.0,152
2015-10-14T17:00:00Z,2015-10-14T16:00:00Z,PT60M,25.1,0.16,-135,0.0,-4.6,0,0,0,0,0,0,10.0,13.7,0.0,979.7,2015-10-14T17:00:00Z,104,3.8,144
2015-10-14T18:00:00Z,2015-10-14T17:00:00Z,PT60M,24.3,0.16,-120,0.0,-4.7,0,0,0,0,0,0,9.6,14.2,0.0,979.4,2015-10-14T18:00:00Z,92,3.8,133
2015-10-14T19:00:00Z,2015-10-14T18:00:00Z,PT60M,23.5,0.16,-111,0.0,-3.4,0,0,0,0,0,0,9.8,16.5,0.0,979.5,2015-10-14T19:00:00Z,81,3.7,120
2015-10-14T20:00:00Z,2015-10-14T19:00:00Z,PT60M,22.8,0.16,-104,0.0,-0.6,0,0,0,0,0,0,10.4,21.1,0.0,980.0,2015-10-14T20:00:00Z,70,3.5,107
2015-10-14T21:00:00Z,2015-10-14T20:00:00Z,PT60M,22.0,0.16,-99,0.0,2.1,3,26,1,6,4,6,11.1,26.9,0.0,980.5,2015-10-14T21:00:00Z,58,3.5,93
2015-10-14T22:00:00Z,2015-10-14T21:00:00Z,PT60M,23.1,0.16,-95,0.0,5.3,48,504,109,158,139,460,11.7,31.5,0.0,980.9,2015-10-14T22:00:00Z,48,3.5,79
2015-10-14T23:00:00Z,2015-10-14T22:00:00Z,PT60M,25.8,0.16,-90,0.0,8.8,76,767,335,411,395,900,12.3,34.0,0.0,981.4,2015-10-14T23:00:00Z,40,3.6,64
2015-10-15T00:00:00Z,2015-10-14T23:00:00Z,PT60M,28.6,0.16,-85,0.0,12.3,89,878,563,653,646,998,12.9,36.6,0.0,981.9,2015-10-15T00:00:00Z,33,3.7,50
2015-10-15T01:00:00Z,2015-10-15T00:00:00Z,PT60M,31.0,0.16,-78,0.0,12.8,97,934,755,852,854,1041,13.5,32.8,0.0,981.8,2015-10-15T01:00:00Z,31,3.8,36
2015-10-15T02:00:00Z,2015-10-15T01:00:00Z,PT60M,33.2,0.16,-64,0.0,10.4,103,961,885,989,998,1057,14.1,24.7,0.0,981.0,2015-10-15T02:00:00Z,35,3.8,22
2015-10-15T03:00:00Z,2015-10-15T02:00:00Z,PT60M,35.4,0.16,-25,0.0,7.9,110,966,943,1053,1065,1061,14.8,18.6,0.0,980.3,2015-10-15T03:00:00Z,38,3.8,12
2015-10-15T04:00:00Z,2015-10-15T03:00:00Z,PT60M,36.7,0.16,41,0.5,6.0,131,932,902,1034,1045,1052,15.3,15.2,0.0,979.4,2015-10-15T04:00:00Z,45,3.7,14
2015-10-15T05:00:00Z,2015-10-15T04:00:00Z,PT60M,37.1,0.16,69,1.9,4.6,157,862,775,932,937,1019,15.7,13.5,0.0,978.3,2015-10-15T05:00:00Z,54,3.7,26
2015-10-15T06:00:00Z,2015-10-15T05:00:00Z,PT60M,37.6,0.16,80,0.4,3.2,125,866,662,787,786,1010,16.1,11.9,0.0,977.2,2015-10-15T06:00:00Z,64,3.7,40
2015-10-15T07:00:00Z,2015-10-15T06:00:00Z,PT60M,37.4,0.16,87,0.0,2.7,94,826,486,581,570,962,16.7,11.6,0.0,976.7,2015-10-15T07:00:00Z,69,3.7,54
2015-10-15T08:00:00Z,2015-10-15T07:00:00Z,PT60M,36.4,0.16,91,0.3,3.0,76,677,255,332,314,808,17.5,12.5,0.0,976.9,2015-10-15T08:00:00Z,71,3.6,68
2015-10-15T09:00:00Z,2015-10-15T08:00:00Z,PT60M,35.5,0.16,96,2.4,3.3,42,276,46,88,76,219,18.2,13.4,0.0,977.0,2015-10-15T09:00:00Z,74,3.5,82
2015-10-15T10:00:00Z,2015-10-15T09:00:00Z,PT60M,34.3,0.16,101,0.0,3.7,0,0,0,0,0,0,19.1,14.8,0.0,977.6,2015-10-15T10:00:00Z,71,3.6,97
2015-10-15T11:00:00Z,2015-10-15T10:00:00Z,PT60M,32.6,0.16,106,0.0,4.2,0,0,0,0,0,0,20.1,16.8,0.0,978.4,2015-10-15T11:00:00Z,65,3.7,110
2015-10-15T12:00:00Z,2015-10-15T11:00:00Z,PT60M,31.0,0.16,114,0.0,4.7,0,0,0,0,0,0,21.0,19.0,0.0,979.3,2015-10-15T12:00:00Z,60,4.0,124
2015-10-15T13:00:00Z,2015-10-15T12:00:00Z,PT60M,29.8,0.16,124,0.0,5.9,0,0,0,0,0,0,22.0,22.1,0.0,979.8,2015-10-15T13:00:00Z,50,4.3,136
2015-10-15T14:00:00Z,2015-10-15T13:00:00Z,PT60M,29.0,0.16,141,0.0,7.7,0,0,0,0,0,0,23.0,26.2,0.0,979.9,2015-10-15T14:00:00Z,40,4.9,147
2015-10-15T15:00:00Z,2015-10-15T14:00:00Z,PT60M,28.3,0.16,168,0.0,9.6,0,0,0,0,0,0,24.0,31.1,0.0,980.1,2015-10-15T15:00:00Z,31,5.7,153
2015-10-15T16:00:00Z,2015-10-15T15:00:00Z,PT60M,27.4,0.16,-160,0.0,11.1,0,0,0,0,0,0,24.4,36.1,0.0,980.0,2015-10-15T16:00:00Z,26,5.9,152
2015-10-15T17:00:00Z,2015-10-15T16:00:00Z,PT60M,26.6,0.16,-136,0.0,12.3,0,0,0,0,0,0,24.2,41.2,0.0,979.6,2015-10-15T17:00:00Z,23,5.7,144
2015-10-15T18:00:00Z,2015-10-15T17:00:00Z,PT60M,25.7,0.16,-121,0.0,13.5,0,0,0,0,0,0,24.0,47.0,0.0,979.3,2015-10-15T18:00:00Z,19,5.4,133
2015-10-15T19:00:00Z,2015-10-15T18:00:00Z,PT60M,25.0,0.16,-111,0.0,14.3,0,0,0,0,0,0,23.7,51.4,0.0,979.3,2015-10-15T19:00:00Z,17,5.1,120
2015-10-15T20:00:00Z,2015-10-15T19:00:00Z,PT60M,24.4,0.16,-105,0.0,14.5,0,0,0,0,0,0,23.4,53.8,0.0,979.7,2015-10-15T20:00:00Z,16,4.8,106
2015-10-15T21:00:00Z,2015-10-15T20:00:00Z,PT60M,23.9,0.16,-99,0.0,14.7,4,19,1,6,4,6,23.1,56.4,0.0,980.1,2015-10-15T21:00:00Z,15,4.5,92
2015-10-15T22:00:00Z,2015-10-15T21:00:00Z,PT60M,24.8,0.16,-95,0.0,14.7,57,411,91,148,131,405,23.2,53.5,0.0,980.5,2015-10-15T22:00:00Z,14,4.4,78
2015-10-15T23:00:00Z,2015-10-15T22:00:00Z,PT60M,27.1,0.16,-90,0.0,14.6,97,668,294,391,375,829,23.6,46.1,0.0,981.0,2015-10-15T23:00:00Z,14,4.5,64
2015-10-16T00:00:00Z,2015-10-15T23:00:00Z,PT60M,29.4,0.16,-85,0.0,14.4,122,784,505,627,619,944,24.0,39.8,0.0,981.5,2015-10-16T00:00:00Z,14,4.7,50
2015-10-16T01:00:00Z,2015-10-16T00:00:00Z,PT60M,31.6,0.16,-78,0.0,13.3,129,858,696,826,825,1002,24.3,32.8,0.0,981.4,2015-10-16T01:00:00Z,19,4.6,36
2015-10-16T02:00:00Z,2015-10-16T01:00:00Z,PT60M,33.6,0.16,-65,0.0,11.3,136,892,825,961,967,1025,24.7,25.7,0.0,980.7,2015-10-16T02:00:00Z,31,4.4,22
2015-10-16T03:00:00Z,2015-10-16T02:00:00Z,PT60M,35.6,0.16,-25,0.0,9.3,138,907,886,1025,1034,1033,25.0,20.2,0.0,979.9,2015-10-16T03:00:00Z,43,4.3,12
2015-10-16T04:00:00Z,2015-10-16T03:00:00Z,PT60M,36.6,0.16,42,1.4,8.1,165,861,835,1000,1008,1016,25.2,17.5,0.0,979.1,2015-10-16T04:00:00Z,53,4.3,14
2015-10-16T05:00:00Z,2015-10-16T04:00:00Z,PT60M,36.8,0.16,70,13.5,7.6,275,587,533,807,808,865,25.3,16.8,0.0,978.2,2015-10-16T05:00:00Z,59,4.2,26
2015-10-16T06:00:00Z,2015-10-16T05:00:00Z,PT60M,36.9,0.16,81,23.5,7.1,305,377,279,585,578,693,25.5,16.1,0.0,977.4,2015-10-16T06:00:00Z,66,4.1,40
2015-10-16T07:00:00Z,2015-10-16T06:00:00Z,PT60M,36.6,0.16,87,22.2,6.8,283,264,154,437,429,578,25.6,16.1,0.0,977.0,2015-10-16T07:00:00Z,70,4.0,54
2015-10-16T08:00:00Z,2015-10-16T07:00:00Z,PT60M,35.9,0.16,92,29.2,6.9,170,154,65,236,229,342,25.8,16.8,0.0,977.2,2015-10-16T08:00:00Z,69,3.9,68
2015-10-16T09:00:00Z,2015-10-16T08:00:00Z,PT60M,35.2,0.16,96,30.2,6.9,50,21,1,52,50,58,26.0,17.5,0.0,977.4,2015-10-16T09:00:00Z,69,3.8,82
2015-10-16T10:00:00Z,2015-10-16T09:00:00Z,PT60M,34.3,0.16,101,6.1,6.9,0,0,0,0,0,0,26.0,18.3,0.0,977.8,2015-10-16T10:00:00Z,65,3.8,96
2015-10-16T11:00:00Z,2015-10-16T10:00:00Z,PT60M,33.4,0.16,107,0.0,6.8,0,0,0,0,0,0,26.1,19.3,0.0,978.6,2015-10-16T11:00:00Z,58,3.8,110
2015-10-16T12:00:00Z,2015-10-16T11:00:00Z,PT60M,32.4,0.16,114,0.0,6.8,0,0,0,0,0,0,26.1,20.4,0.0,979.4,2015-10-16T12:00:00Z,51,4.0,124
2015-10-16T13:00:00Z,2015-10-16T12:00:00Z,PT60M,31.3,0.16,125,0.0,7.4,0,0,0,0,0,0,26.3,22.4,0.0,979.8,2015-10-16T13:00:00Z,42,4.3,136
2015-10-16T14:00:00Z,2015-10-16T13:00:00Z,PT60M,30.2,0.16,142,0.0,8.5,0,0,0,0,0,0,26.7,25.8,0.0,980.0,2015-10-16T14:00:00Z,33,5.0,146
2015-10-16T15:00:00Z,2015-10-16T14:00:00Z,PT60M,29.1,0.16,169,0.0,9.6,0,0,0,0,0,0,27.1,29.6,0.0,980.2,2015-10-16T15:00:00Z,26,5.8,153
2015-10-16T16:00:00Z,2015-10-16T15:00:00Z,PT60M,28.1,0.16,-160,0.0,10.9,0,0,0,0,0,0,27.2,34.3,0.0,980.2,2015-10-16T16:00:00Z,22,6.0,151
2015-10-16T17:00:00Z,2015-10-16T16:00:00Z,PT60M,27.0,0.16,-136,0.0,12.3,0,0,0,0,0,0,27.1,39.9,0.0,980.0,2015-10-16T17:00:00Z,21,5.8,144
2015-10-16T18:00:00Z,2015-10-16T17:00:00Z,PT60M,26.0,0.16,-121,0.0,13.7,0,0,0,0,0,0,27.0,46.5,0.0,979.7,2015-10-16T18:00:00Z,19,5.5,133
2015-10-16T19:00:00Z,2015-10-16T18:00:00Z,PT60M,25.2,0.16,-112,0.0,14.6,0,0,0,0,0,0,26.8,51.9,0.0,979.9,2015-10-16T19:00:00Z,19,5.2,120
2015-10-16T20:00:00Z,2015-10-16T19:00:00Z,PT60M,24.6,0.16,-105,0.0,15.2,0,0,0,0,0,0,26.7,55.7,0.0,980.5,2015-10-16T20:00:00Z,22,4.8,106
2015-10-16T21:00:00Z,2015-10-16T20:00:00Z,PT60M,24.0,0.16,-100,0.0,15.7,4,27,2,6,4,7,26.5,59.7,0.0,981.1,2015-10-16T21:00:00Z,25,4.4,92
2015-10-16T22:00:00Z,2015-10-16T21:00:00Z,PT60M,24.9,0.16,-95,0.0,15.9,51,463,103,154,134,436,26.5,57.6,0.0,981.7,2015-10-16T22:00:00Z,29,4.3,78
2015-10-16T23:00:00Z,2015-10-16T22:00:00Z,PT60M,27.1,0.16,-91,0.0,15.8,84,712,314,398,379,853,26.7,50.2,0.0,982.5,2015-10-16T23:00:00Z,35,4.3,64
2015-10-17T00:00:00Z,2015-10-16T23:00:00Z,PT60M,29.3,0.16,-86,0.0,15.7,103,818,529,632,622,956,26.8,43.9,0.0,983.2,2015-10-17T00:00:00Z,40,4.4,50
2015-10-17T01:00:00Z,2015-10-17T00:00:00Z,PT60M,31.4,0.16,-79,0.0,14.7,117,875,710,827,825,1004,26.6,36.3,0.0,983.3,2015-10-17T01:00:00Z,50,4.4,36
2015-10-17T02:00:00Z,2015-10-17T01:00:00Z,PT60M,33.4,0.16,-66,0.0,12.7,126,905,838,963,967,1026,25.9,28.5,0.0,982.6,2015-10-17T02:00:00Z,66,4.5,22
2015-10-17T03:00:00Z,2015-10-17T02:00:00Z,PT60M,35.4,0.16,-26,1.4,10.7,159,873,854,1013,1020,1020,25.3,22.4,0.0,981.9,2015-10-17T03:00:00Z,80,5.0,12
2015-10-17T04:00:00Z,2015-10-17T03:00:00Z,PT60M,36.6,0.16,43,4.2,9.2,215,784,759,975,980,991,24.5,19.0,0.0,981.1,2015-10-17T04:00:00Z,91,5.4,14
2015-10-17T05:00:00Z,2015-10-17T04:00:00Z,PT60M,37.1,0.16,71,18.4,8.3,406,391,358,764,760,803,23.5,17.4,0.0,980.1,2015-10-17T05:00:00Z,100,5.7,26
2015-10-17T06:00:00Z,2015-10-17T05:00:00Z,PT60M,37.6,0.16,81,35.8,7.4,408,114,86,495,487,532,22.6,15.9,0.0,979.1,2015-10-17T06:00:00Z,109,6.1,40
2015-10-17T07:00:00Z,2015-10-17T06:00:00Z,PT60M,37.4,0.16,87,37.5,6.7,328,36,22,350,344,370,21.8,15.3,0.0,978.7,2015-10-17T07:00:00Z,113,6.2,54
2015-10-17T08:00:00Z,2015-10-17T07:00:00Z,PT60M,36.5,0.16,92,31.9,6.1,189,77,31,220,214,284,21.3,15.4,0.0,978.9,2015-10-17T08:00:00Z,114,6.0,68
2015-10-17T09:00:00Z,2015-10-17T08:00:00Z,PT60M,35.6,0.16,97,24.9,5.5,46,18,1,49,47,54,20.8,15.5,0.0,979.0,2015-10-17T09:00:00Z,114,5.8,82
2015-10-17T10:00:00Z,2015-10-17T09:00:00Z,PT60M,34.4,0.16,101,0.0,4.9,0,0,0,0,0,0,20.3,15.9,0.0,979.4,2015-10-17T10:00:00Z,114,5.8,96
2015-10-17T11:00:00Z,2015-10-17T10:00:00Z,PT60M,33.0,0.16,107,0.0,4.4,0,0,0,0,0,0,19.8,16.6,0.0,980.1,2015-10-17T11:00:00Z,112,5.8,110
2015-10-17T12:00:00Z,2015-10-17T11:00:00Z,PT60M,31.6,0.16,114,0.0,3.8,0,0,0,0,0,0,19.3,17.3,0.0,980.8,2015-10-17T12:00:00Z,111,5.8,123
2015-10-17T13:00:00Z,2015-10-17T12:00:00Z,PT60M,30.6,0.16,125,0.0,3.3,0,0,0,0,0,0,18.4,17.7,0.0,981.1,2015-10-17T13:00:00Z,106,5.7,136
2015-10-17T14:00:00Z,2015-10-17T13:00:00Z,PT60M,29.9,0.16,142,0.0,2.9,0,0,0,0,0,0,17.0,17.9,0.0,981.2,2015-10-17T14:00:00Z,99,5.7,146
2015-10-17T15:00:00Z,2015-10-17T14:00:00Z,PT60M,29.2,0.16,169,0.0,2.5,0,0,0,0,0,0,15.7,18.0,0.0,981.2,2015-10-17T15:00:00Z,91,5.7,152
2015-10-17T16:00:00Z,2015-10-17T15:00:00Z,PT60M,28.3,0.16,-160,0.0,3.4,0,0,0,0,0,0,15.2,20.3,0.0,981.3,2015-10-17T16:00:00Z,83,5.5,151
2015-10-17T17:00:00Z,2015-10-17T16:00:00Z,PT60M,27.0,0.16,-136,0.0,5.6,0,0,0,0,0,0,15.7,25.6,0.0,981.2,2015-10-17T17:00:00Z,71,5.1,143
2015-10-17T18:00:00Z,2015-10-17T17:00:00Z,PT60M,25.8,0.16,-122,0.0,7.9,0,0,0,0,0,0,16.2,32.1,0.0,981.2,2015-10-17T18:00:00Z,59,4.9,132
2015-10-17T19:00:00Z,2015-10-17T18:00:00Z,PT60M,24.8,0.16,-112,0.0,10.0,0,0,0,0,0,0,16.6,39.3,0.0,981.5,2015-10-17T19:00:00Z,51,4.7,120
2015-10-17T20:00:00Z,2015-10-17T19:00:00Z,PT60M,24.0,0.16,-105,0.0,11.9,0,0,0,0,0,0,17.0,46.9,0.0,982.0,2015-10-17T20:00:00Z,50,4.3,106
2015-10-17T21:00:00Z,2015-10-17T20:00:00Z,PT60M,23.2,0.16,-100,0.0,13.9,4,31,2,7,5,8,17.4,55.9,0.0,982.5,2015-10-17T21:00:00Z,47,3.8,92
2015-10-17T22:00:00Z,2015-10-17T21:00:00Z,PT60M,24.0,0.16,-96,0.0,15.0,51,490,110,161,139,458,17.8,57.1,0.0,983.1,2015-10-17T22:00:00Z,48,3.6,78
2015-10-17T23:00:00Z,2015-10-17T22:00:00Z,PT60M,26.3,0.16,-91,0.0,15.2,80,745,331,411,390,882,18.3,50.6,0.0,983.9,2015-10-17T23:00:00Z,51,3.7,64
2015-10-18T00:00:00Z,2015-10-17T23:00:00Z,PT60M,28.6,0.16,-86,0.0,15.5,98,848,549,648,635,979,18.7,44.9,0.0,984.6,2015-10-18T00:00:00Z,53,3.7,50
2015-10-18T01:00:00Z,2015-10-18T00:00:00Z,PT60M,30.7,0.16,-79,0.0,14.2,127,876,712,840,836,1017,19.0,36.5,0.0,984.6,2015-10-18T01:00:00Z,65,4.1,35
2015-10-18T02:00:00Z,2015-10-18T01:00:00Z,PT60M,32.6,0.16,-67,0.0,11.3,138,903,838,975,977,1039,19.0,27.2,0.0,983.9,2015-10-18T02:00:00Z,80,5.0,22
2015-10-18T03:00:00Z,2015-10-18T02:00:00Z,PT60M,34.5,0.16,-26,0.0,8.5,138,921,902,1041,1046,1049,18.9,20.2,0.0,983.1,2015-10-18T03:00:00Z,89,6.1,11
2015-10-18T04:00:00Z,2015-10-18T03:00:00Z,PT60M,35.7,0.16,44,0.0,6.8,132,926,898,1031,1036,1049,18.7,16.9,0.0,982.2,2015-10-18T04:00:00Z,95,6.6,14
2015-10-18T05:00:00Z,2015-10-18T04:00:00Z,PT60M,36.1,0.16,72,0.0,6.1,122,917,824,946,946,1040,18.4,15.8,0.0,981.3,2015-10-18T05:00:00Z,98,6.5,26
2015-10-18T06:00:00Z,2015-10-18T05:00:00Z,PT60M,36.5,0.16,82,0.0,5.5,108,890,684,793,786,1016,18.0,14.8,0.0,980.3,2015-10-18T06:00:00Z,101,6.4,40
2015-10-18T07:00:00Z,2015-10-18T06:00:00Z,PT60M,36.2,0.16,88,0.0,4.8,91,832,491,584,567,964,17.4,14.3,0.0,979.9,2015-10-18T07:00:00Z,103,6.2,54
2015-10-18T08:00:00Z,2015-10-18T07:00:00Z,PT60M,35.3,0.16,93,0.0,4.1,72,705,266,338,315,827,16.6,14.3,0.0,979.9,2015-10-18T08:00:00Z,104,5.9,68
2015-10-18T09:00:00Z,2015-10-18T08:00:00Z,PT60M,34.4,0.16,97,0.0,3.3,36,359,62,97,79,261,15.8,14.2,0.0,980.0,2015-10-18T09:00:00Z,104,5.5,82
2015-10-18T10:00:00Z,2015-10-18T09:00:00Z,PT60M,33.0,0.16,102,0.0,2.5,0,0,0,0,0,0,15.4,14.5,0.0,980.3,2015-10-18T10:00:00Z,105,5.3,96
2015-10-18T11:00:00Z,2015-10-18T10:00:00Z,PT60M,31.2,0.16,107,0.0,1.6,0,0,0,0,0,0,15.2,15.2,0.0,981.0,2015-10-18T11:00:00Z,105,5.1,110
2015-10-18T12:00:00Z,2015-10-18T11:00:00Z,PT60M,29.3,0.16,115,0.0,0.8,0,0,0,0,0,0,15.0,15.9,0.0,981.7,2015-10-18T12:00:00Z,106,4.9,123
2015-10-18T13:00:00Z,2015-10-18T12:00:00Z,PT60M,28.1,0.16,126,0.0,0.8,0,0,0,0,0,0,15.1,17.0,0.0,982.0,2015-10-18T13:00:00Z,102,4.9,136
2015-10-18T14:00:00Z,2015-10-18T13:00:00Z,PT60M,27.6,0.16,143,0.0,1.6,0,0,0,0,0,0,15.3,18.6,0.0,982.0,2015-10-18T14:00:00Z,94,4.9,146
2015-10-18T15:00:00Z,2015-10-18T14:00:00Z,PT60M,27.2,0.16,169,0.0,2.4,0,0,0,0,0,0,15.6,20.3,0.0,982.0,2015-10-18T15:00:00Z,87,5.1,152
2015-10-18T16:00:00Z,2015-10-18T15:00:00Z,PT60M,26.5,0.16,-160,0.0,4.2,0,0,0,0,0,0,16.4,23.8,0.0,982.1,2015-10-18T16:00:00Z,77,5.1,151
2015-10-18T17:00:00Z,2015-10-18T16:00:00Z,PT60M,25.7,0.16,-137,0.0,6.8,0,0,0,0,0,0,17.8,29.8,0.0,982.1,2015-10-18T17:00:00Z,64,4.9,143
2015-10-18T18:00:00Z,2015-10-18T17:00:00Z,PT60M,24.9,0.16,-122,0.0,9.3,0,0,0,0,0,0,19.2,37.3,0.0,982.2,2015-10-18T18:00:00Z,51,5.1,132
2015-10-18T19:00:00Z,2015-10-18T18:00:00Z,PT60M,24.2,0.16,-112,0.0,11.5,0,0,0,0,0,0,19.9,44.8,0.0,982.5,2015-10-18T19:00:00Z,43,5.0,119
2015-10-18T20:00:00Z,2015-10-18T19:00:00Z,PT60M,23.7,0.16,-106,0.0,13.2,0,0,0,0,0,0,19.8,52.1,0.0,983.0,2015-10-18T20:00:00Z,37,4.4,106
2015-10-18T21:00:00Z,2015-10-18T20:00:00Z,PT60M,23.1,0.16,-100,0.0,15.0,4,35,2,8,5,9,19.7,60.4,0.0,983.4,2015-10-18T21:00:00Z,30,4.0,92
2015-10-18T22:00:00Z,2015-10-18T21:00:00Z,PT60M,23.9,0.16,-96,0.0,15.7,50,502,113,164,140,465,19.4,60.0,0.0,983.8,2015-10-18T22:00:00Z,26,3.7,78
2015-10-18T23:00:00Z,2015-10-18T22:00:00Z,PT60M,26.2,0.16,-92,0.0,15.4,78,752,335,414,391,885,18.8,51.5,0.0,984.1,2015-10-18T23:00:00Z,27,3.5,64
2015-10-19T00:00:00Z,2015-10-18T23:00:00Z,PT60M,28.4,0.16,-87,0.0,15.1,93,860,559,653,638,986,18.3,44.2,0.0,984.4,2015-10-19T00:00:00Z,28,3.3,49
2015-10-19T01:00:00Z,2015-10-19T00:00:00Z,PT60M,30.6,0.16,-80,0.0,13.2,103,917,748,851,845,1032,17.9,34.7,0.0,984.1,2015-10-19T01:00:00Z,42,3.3,35
2015-10-19T02:00:00Z,2015-10-19T01:00:00Z,PT60M,32.5,0.16,-67,0.0,9.8,109,947,879,988,988,1053,17.6,24.7,0.0,983.2,2015-10-19T02:00:00Z,63,3.8,22
2015-10-19T03:00:00Z,2015-10-19T02:00:00Z,PT60M,34.5,0.16,-27,0.0,6.4,110,963,944,1054,1057,1061,17.3,17.5,0.0,982.4,2015-10-19T03:00:00Z,78,4.7,11
2015-10-19T04:00:00Z,2015-10-19T03:00:00Z,PT60M,35.7,0.16,45,0.0,4.4,101,970,943,1045,1048,1062,17.1,14.3,0.0,981.5,2015-10-19T04:00:00Z,85,5.2,13
2015-10-19T05:00:00Z,2015-10-19T04:00:00Z,PT60M,36.1,0.16,73,0.0,3.8,100,953,857,957,955,1053,17.0,13.4,0.0,980.5,2015-10-19T05:00:00Z,89,5.2,26
2015-10-19T06:00:00Z,2015-10-19T05:00:00Z,PT60M,36.4,0.16,83,0.0,3.2,95,916,705,800,792,1028,16.9,12.6,0.0,979.6,2015-10-19T06:00:00Z,93,5.2,40
2015-10-19T07:00:00Z,2015-10-19T06:00:00Z,PT60M,36.2,0.16,88,0.0,2.7,85,851,503,589,571,974,16.7,12.3,0.0,979.1,2015-10-19T07:00:00Z,96,5.0,54
2015-10-19T08:00:00Z,2015-10-19T07:00:00Z,PT60M,35.3,0.16,93,0.0,2.2,68,724,274,342,317,842,16.3,12.5,0.0,979.1,2015-10-19T08:00:00Z,97,4.8,68
2015-10-19T09:00:00Z,2015-10-19T08:00:00Z,PT60M,34.5,0.16,97,0.0,1.8,34,383,66,100,80,270,16.0,12.7,0.0,979.1,2015-10-19T09:00:00Z,99,4.5,82
2015-10-19T10:00:00Z,2015-10-19T09:00:00Z,PT60M,33.0,0.16,102,0.0,1.5,0,1,0,0,0,0,15.6,13.5,0.0,979.5,2015-10-19T10:00:00Z,99,4.3,96
2015-10-19T11:00:00Z,2015-10-19T10:00:00Z,PT60M,31.0,0.16,108,0.0,1.3,0,0,0,0,0,0,15.2,15.0,0.0,980.2,2015-10-19T11:00:00Z,98,4.1,110
2015-10-19T12:00:00Z,2015-10-19T11:00:00Z,PT60M,28.9,0.16,115,0.0,1.2,0,0,0,0,0,0,14.7,16.7,0.0,980.9,2015-10-19T12:00:00Z,97,3.8,123
2015-10-19T13:00:00Z,2015-10-19T12:00:00Z,PT60M,27.6,0.16,126,0.0,0.9,0,0,0,0,0,0,14.3,17.7,0.0,981.2,2015-10-19T13:00:00Z,94,3.7,135
2015-10-19T14:00:00Z,2015-10-19T13:00:00Z,PT60M,26.8,0.16,143,0.0,0.6,0,0,0,0,0,0,13.8,18.1,0.0,981.1,2015-10-19T14:00:00Z,89,3.7,146
2015-10-19T15:00:00Z,2015-10-19T14:00:00Z,PT60M,26.1,0.16,169,0.0,0.3,0,0,0,0,0,0,13.4,18.5,0.0,981.0,2015-10-19T15:00:00Z,84,3.7,151
2015-10-19T16:00:00Z,2015-10-19T15:00:00Z,PT60M,25.4,0.16,-160,0.0,0.8,0,0,0,0,0,0,13.3,19.9,0.0,980.9,2015-10-19T16:00:00Z,73,3.7,150
2015-10-19T17:00:00Z,2015-10-19T16:00:00Z,PT60M,24.7,0.16,-137,0.0,1.9,0,0,0,0,0,0,13.5,22.5,0.0,980.8,2015-10-19T17:00:00Z,58,3.8,143
2015-10-19T18:00:00Z,2015-10-19T17:00:00Z,PT60M,24.1,0.16,-122,0.0,3.1,0,0,0,0,0,0,13.8,25.5,0.0,980.7,2015-10-19T18:00:00Z,44,4.1,132
2015-10-19T19:00:00Z,2015-10-19T18:00:00Z,PT60M,23.5,0.16,-113,0.0,4.9,0,0,0,0,0,0,14.2,29.9,0.0,980.8,2015-10-19T19:00:00Z,34,4.3,119
2015-10-19T20:00:00Z,2015-10-19T19:00:00Z,PT60M,22.9,0.16,-106,0.0,7.2,0,0,0,0,0,0,14.8,36.4,0.0,981.3,2015-10-19T20:00:00Z,27,4.2,106
2015-10-19T21:00:00Z,2015-10-19T20:00:00Z,PT60M,22.4,0.16,-101,0.0,9.6,5,43,3,9,5,10,15.4,44.0,0.0,981.8,2015-10-19T21:00:00Z,20,4.2,92
