date;GlobHor;DiffHor;BeamHor;T_Amb;WindVel;GlobInc;ShdLoss;IAMLoss;SlgLoss;GlobEff;EArrNom;GIncLss;TempLss;ModQual;MisLoss;OhmLoss;EArrMPP;EArray;TArray;IL_Oper;IL_Pmin;IL_Pmax;IL_Vmin;EOutInv;E_Grid;UArray;IL_Nigh;InvLoss;IL_Vmax;LIDLoss;ShdElec;HSol;AzSol;PhiAng;ShdBLss;BkVFLss;GlobGnd;Alb_Inc;BeamBak;GlobIAM;ReflFrt;GlobBak;AngInc;Energy Injected to the Grid
29/04/90 07:00;109.59;31.7;77.89399999999999;24.75;1.32;176.33;0.1948;36.071;0.9805;139.09;855284;41998.0;10856.0;3209.7;4747.4;1750.8;784246.0;784246.0;28.518;13839.0;0.0;0;0.0;770407;128657969;1004.6;0;13839.0;0;7992.2;0;8.4115;-71.645;-6.771;0;2.2738;17.215999999999998;0.0726;0;140.07;0.0008;4.3831;75.17;125892672.45205562
29/04/90 08:00;321.3;65.402;255.9;27.72;1.41;541.34;3.2498;11.182;3.6884;523.43;3215445;15216.0;191479.0;12035.0;17800.0;25293.0;2921920.0;2921920.0;41.85;40520.0;0.0;0;0.0;2881399;481193633;986.01;0;40520.0;0;29967.0;0;21.682;-65.52600000000001;-20.866;0;-1.4823;37.129;2.0019;0;526.91;0.2159;15.72;49.724;474184882.7441693
29/04/90 09:00;528.99;90.20100000000001;438.79;29.1;1.61;844.81;24.616;3.1728;5.7192;814.33;5009320;-2769.2;459762.0;18209.0;26933.0;61847.0;4397201.0;4397201.0;50.976000000000006;62486.0;0.0;0;0.0;4334715;723897405;949.95;0;62486.0;0;45341.0;0;34.203;-57.17;-51.031000000000006;0;49.38399999999999;175.81;18.65;0;817.02;3.0309;26.094;26.64;713008951.4334729
29/04/90 10:00;698.99;103.1;595.89;30.88;1.64;859.22;15.892999999999999;3.9226;5.8759;836.0;5200836;-3155.7;522091.0;18728.0;27699.0;66665.0;4517864.0;4517864.0;53.376000000000005;64111.0;0.0;0;0.0;4453753;743776751;940.22;0;64111.0;0;46632.0;0;45.33;-44.964;-34.937;0;96.641;334.74;11.967;0;839.41;2.4639;40.62;29.83;732535893.6120139
29/04/90 11:00;809.6;104.1;705.5;33.06;1.44;857.89;4.8294;5.3268;5.9341;842.71;5301491;-3186.1;583222.0;18886.0;27933.0;69254.0;4552586.0;4552586.0;56.041000000000004;64123.0;0.0;0;0.0;4488464;749573488;929.65;0;64123.0;0;47026.0;0;53.746;-26.6;-18.178;0;121.61;439.91;3.8384;0;847.73;0.912;54.934;31.921999999999997;738228883.7991304
29/04/90 12:00;851.69;102.6;749.09;33.26;1.35;852.15;0.0303;6.0342;5.9226;840.15;5307996;-3183.2;588827.0;18889.0;27939.0;69416.0;4552764.0;4552764.0;56.295;64064.0;0.0;0;0.0;4488700;749612900;928.61;0;64064.0;0;47035.0;0;57.284;-1.5616;-1.0029;0;131.9;480.27;0.0124;0;846.08;-0.0099;60.133;32.702;738267588.8990645
29/04/90 13:00;804.6;132.9;671.7;34.54;1.55;845.89;3.7649;5.2837;5.8579;831.67;5231390;-3182.0;596572.0;18552.0;27440.0;67445.0;4472716.0;4455317.0;57.137;62227.0;0.0;0;17399.0;4393090;733646030;927.0;0;79626.0;0;46194.0;0;54.45399999999999;23.986;16.195999999999998;0;122.57;440.55;3.0337;0;836.84;0.6899;54.053000000000004;32.083;722585416.363605
29/04/90 14:00;687.11;159.1;528.01;34.84;1.72;830.95;14.805;4.3072;5.6828;808.28;5028439;-2824.7;563809.0;17870.0;26431.0;62349.0;4312194.0;4312194.0;56.586000000000006;59720.0;0.0;0;0.0;4252474;710163158;927.9;0;59720.0;0;44496.0;0;46.482;43.191;33.02;0;98.318;336.85;10.543;0;811.84;2.1309;39.277;30.134;699515110.9580742
29/04/90 15:00;553.79;97.70100000000001;456.09;34.35;1.87;851.66;24.38;3.3357;5.7676;821.49;5060713;-2909.9;561476.0;18009.0;26636.0;63165.0;4346551.0;4346551.0;56.266999999999996;60413.0;0.0;0;0.0;4286138;715785046;929.24;0;60413.0;0;44841.0;0;35.586;55.989;49.199;0;55.471000000000004;197.65;18.233;0;823.94;3.3201;28.070999999999998;27.058000000000003;705038895.0261811
29/04/90 16:00;352.01;74.396;277.61;33.95;1.98;592.42;4.4217;10.713;4.041;573.59;3528399;10723.0;302475.0;12861.0;19022.0;30550.0;3118770.0;3118770.0;49.143;42109.0;0.0;0;0.0;3076661;513802387;957.84;0;42109.0;0;32023.0;0;23.185;64.693;23.166999999999998;0;-2.3334;41.815;2.6965;0;577.29;0.341;18.378;46.458999999999996;506317818.83066803
29/04/90 17:00;136.29;42.097;94.197;33.65;2.07;219.13;0.3349;34.369;1.291;183.14;1132398;41866.0;55340.0;4140.8;6124.4;3106.4;1010729.0;1010729.0;38.479;15460.0;0.0;0;0.0;995269;166209923;972.15;0;15460.0;0;10311.0;0;9.9802;71.014;8.1289;0;0.8997;21.574;0.1301;0;184.43;0.0033;7.2485;72.347;163071075.75099826
29/04/90 18:00;10.892999999999999;7.9022;2.9903;30.78;2.01;8.1256;0.0044;0.4486;0.0537;7.6187;48716;14399.0;808.57;134.03;198.25;4.257;32783.0;30312.0;30.994;4363.1;0.0;0;2470.7;25949;4333483;927.0;0;6833.8;0;333.75;0;1.5955;74.178;1.2442;0;1.2113;4.766;0.0002;0;7.6725;-0.0001;0.6834;87.208;2671416.6597458567
29/04/90 19:00;0.0;0.0;0.0;29.0;2.04;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
29/04/90 20:00;0.0;0.0;0.0;27.72;2.04;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
29/04/90 21:00;0.0;0.0;0.0;27.12;1.92;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
29/04/90 22:00;0.0;0.0;0.0;26.33;1.81;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
29/04/90 23:00;0.0;0.0;0.0;26.13;1.64;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 00:00;0.0;0.0;0.0;24.15;1.64;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 01:00;0.0;0.0;0.0;25.14;1.81;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 02:00;0.0;0.0;0.0;26.03;1.92;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 03:00;0.0;0.0;0.0;23.66;1.95;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 04:00;0.0;0.0;0.0;22.07;1.78;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 05:00;0.0;0.0;0.0;20.79;0.72;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 06:00;3.4939;1.5016;1.9923;19.9;2.13;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.8435;-74.108;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;89.156;-1764011.0045662099
30/04/90 07:00;109.1;35.696999999999996;73.40100000000001;19.99;3.25;172.51;0.2152;34.986;0.9611;136.34;839436;41939.0;-4907.2;3209.6;4747.2;1683.2;784261.0;784261.0;23.371;14226.0;0.0;0;0.0;770035;128595845;1024.6;0;14226.0;0;7992.0;0;8.3269;-71.33800000000001;-6.7127;0;2.9329;19.224;0.071;0;137.3;0.0014;4.5405;75.321;125831150.9346539
30/04/90 08:00;324.19;71.90100000000001;252.29;21.58;4.11;545.26;3.2645;11.377;3.7143;527.12;3238357;14876.0;104280.0;12477.0;18454.0;25616.0;3029781.0;3029781.0;34.177;43139.0;0.0;0;0.0;2986642;498769214;1015.9;0;43139.0;0;31067.0;0;21.57;-65.21;-20.781999999999996;0;-1.3823;37.815;2.0039;0;530.62;0.2151;15.895;49.964;491505758.3565241
30/04/90 09:00;524.51;122.0;402.51;22.77;4.37;829.55;26.471;3.6271;5.5962;797.0;4912865;-2434.3;287033.0;18513.0;27382.0;59298.0;4473871.0;4473871.0;41.663999999999994;65751.0;0.0;0;0.0;4408120;736156040;986.91;0;65751.0;0;46098.0;0;34.052;-56.836999999999996;-51.085;0;50.28;178.52;18.528;0;799.46;3.1396;27.954;26.951;725050895.6521639
30/04/90 10:00;684.69;165.6;519.09;24.65;4.17;845.0;16.99;4.5127;5.7645;820.17;5105332;-3010.2;346339.0;19048.0;28173.0;64106.0;4598786.0;4598786.0;44.316;67466.0;0.0;0;0.0;4531320;756730440;975.81;0;67466.0;0;47430.0;0;45.126000000000005;-44.623999999999995;-34.968;0;94.963;329.19;11.742;0;823.5;2.4399;40.552;30.143;745257129.640787
30/04/90 11:00;799.7;167.1;632.6;26.63;3.71;849.47;5.3495;6.2215;5.8653;832.94;5241650;-3188.6;406999.0;19351.0;28622.0;67615.0;4668114.0;4668114.0;47.068999999999996;68140.0;0.0;0;0.0;4599974;768195658;964.58;0;68140.0;0;48185.0;0;53.479;-26.32;-18.177;0;120.09;435.13;3.7913;0;837.9;0.9;54.681999999999995;32.236999999999995;756514748.0604916
30/04/90 12:00;841.69;168.5;673.19;28.11;3.1;842.31;0.0337;6.8963;5.8477;829.52;5241934;-3188.7;444215.0;19204.0;28403.0;67645.0;4631398.0;4631398.0;49.045;67066.0;0.0;0;0.0;4564332;762243444;956.8;0;67066.0;0;47817.0;0;56.972;-1.4876;-0.9669;0;130.15;474.68;0.0114;0;835.38;-0.0095;59.626999999999995;33.015;750670527.8854166
30/04/90 13:00;809.0;165.6;643.4;29.2;2.53;850.04;4.3149;6.3131;5.8759;834.24;5249864;-3192.5;477775.0;19101.0;28252.0;67879.0;4606612.0;4606612.0;50.786;66254.0;0.0;0;0.0;4540358;758239786;950.07;0;66254.0;0;47562.0;0;54.153999999999996;23.823;16.268;0;123.11;443.45;3.077;0;839.41;0.6995;54.778;32.391999999999996;746739245.7379256
30/04/90 14:00;702.5;164.6;537.91;29.99;2.13;849.65;15.378;4.6705;5.8072;826.0;5139139;-3072.6;485141.0;18628.0;27552.0;65080.0;4495123.0;4495123.0;51.715;64069.0;0.0;0;0.0;4431054;739986018;946.75;0;64069.0;0;46384.0;0;46.228;42.92100000000001;33.121;0;100.49;344.31;10.843;0;829.61;2.1989;40.255;30.436999999999998;728812763.9906858
30/04/90 15:00;537.9;151.2;386.7;30.88;2.01;811.4;27.698;4.198;5.4565;777.51;4807708;-1966.6;448887.0;17443.0;25799.0;56963.0;4213850.0;4213850.0;51.394;59112.0;0.0;0;0.0;4154738;693841246;948.45;0;59112.0;0;43433.0;0;35.376999999999995;55.7;49.32;0;56.351000000000006;199.9;17.791;0;779.5;3.4632;30.833000000000002;27.354;683475646.2792773
30/04/90 16:00;333.2;118.0;215.2;30.39;2.04;532.13;5.561;10.604000000000001;3.6118;512.71;3165276;15963.0;211583.0;11751.0;17380.0;24513.0;2852732.0;2852732.0;43.873000000000005;39232.0;0.0;0;0.0;2813500;469854500;977.85;0;39232.0;0;29260.0;0;23.011;64.407;22.983;0;4.0283;57.847;2.5127;0;515.97;0.3534;19.128;46.842;463007901.66153204
30/04/90 17:00;122.51;60.503;62.004;29.6;2.15;182.02;0.4449;26.599;1.0848;153.89;957170;42187.0;29923.0;3540.2;5236.2;2206.0;864451.0;864451.0;33.632;14290.0;0.0;0;0.0;850161;141976887;986.55;0;14290.0;0;8815.2;0;9.8335;70.73100000000001;8.0171;0;3.9685;29.434;0.1137;0;154.97;0.0041;7.4259;72.612;139081240.5259842
30/04/90 18:00;9.4026;7.9022;1.5003;28.11;2.13;8.1394;0.0048;0.4491;0.0538;7.6316;48798;14410.0;446.68;135.77;200.81;4.2496;33207.0;31715.0;28.322;4382.5;0.0;0;1492.2;27332;4564444;927.0;0;5874.6;0;338.06;0;1.69;73.813;1.3204;0;1.1798;4.6931;0.0002;0;7.6855;-0.0001;0.6846;87.042;2900518.27401348
30/04/90 19:00;0.0;0.0;0.0;26.82;2.0999;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 20:00;0.0;0.0;0.0;25.54;2.15;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 21:00;0.0;0.0;0.0;24.94;2.21;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 22:00;0.0;0.0;0.0;24.15;2.33;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
30/04/90 23:00;0.0;0.0;0.0;23.26;2.61;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 00:00;0.0;0.0;0.0;22.11;3.02;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 01:00;0.0;0.0;0.0;21.04;3.3;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 02:00;0.0;0.0;0.0;20.26;3.36;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 03:00;0.0;0.0;0.0;19.58;3.33;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 04:00;0.0;0.0;0.0;19.09;3.3;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 05:00;0.0;0.0;0.0;18.5;3.3;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 06:00;2.9972;2.0021;0.9951;18.12;3.27;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.7704;-73.806;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;89.23;-1764011.0045662099
01/05/90 07:00;95.807;56.802;39.005;18.31;3.13;136.2;0.3005;24.015;1.2307;110.65;687154;40892.0;-9702.8;2623.9;3880.8;1122.2;641232.0;641232.0;21.069000000000003;12758.0;0.0;0;0.0;628474;104955158;1025.9;0;12758.0;0;6533.4;0;8.2415;-71.036;-6.6534;0;5.6226;27.153000000000002;0.0613;0;111.88;0.0026;5.0851;75.47399999999999;102416015.88725373
01/05/90 08:00;299.1;131.8;167.3;19.77;3.67;461.95;4.8846;10.948;4.9073;441.46;2729367;22629.0;52580.0;10617.0;15703.0;18152.0;2581254.0;2581254.0;30.480999999999998;37016.0;0.0;0;0.0;2544238;424887746;1027.9;0;37016.0;0;26435.0;0;21.456;-64.899;-20.697;0;7.818;62.226000000000006;1.8338;0;446.12;0.2445;17.415;50.205;418667386.6476443
01/05/90 09:00;520.21;145.5;374.71;20.65;3.76;811.48;28.541999999999998;4.1242;8.5669;773.34;4778825;-1819.8;240814.0;18159.0;26859.0;56017.0;4390226.0;4390226.0;39.398;64675.0;0.0;0;0.0;4325551;722367017;996.32;0;64675.0;0;45217.0;0;33.9;-56.51;-51.14;0;51.84;182.22;18.413;0;778.81;3.0989999999999998;29.924;27.258000000000003;711505475.4849432
01/05/90 10:00;699.4;133.9;565.51;22.69;3.53;863.71;16.497;4.4629;9.2702;835.96;5201283;-3156.2;332791.0;19487.0;28822.0;66522.0;4703792.0;4703792.0;43.24100000000001;69562.0;0.0;0;0.0;4634230;773916410;979.84;0;69562.0;0;48522.0;0;44.922;-44.292;-35.0;0;96.70700000000001;334.98;12.015999999999998;0;842.75;2.4813;40.783;30.453000000000003;762131262.8011525
01/05/90 11:00;809.1;138.9;670.2;24.25;3.22;860.4;4.8689;5.8202;9.3468;841.27;5292545;-3189.3;376956.0;19675.0;29101.0;68904.0;4746095.0;4746095.0;45.278;69904.0;0.0;0;0.0;4676191;780923897;971.49;0;69904.0;0;48991.0;0;53.213;-26.051;-18.179000000000002;0;121.54;439.57;3.8367;0;849.71;0.9117;54.857;32.548;769010475.4273943
01/05/90 12:00;850.1;135.2;714.9;25.71;2.82;850.52;0.0337;7.3611;9.2744;833.84;5270675;-3193.5;407194.0;19467.0;28792.0;68356.0;4695022.0;4695022.0;46.963;68641.0;0.0;0;0.0;4626382;772605794;964.88;0;68641.0;0;48472.0;0;56.663999999999994;-1.4192;-0.9334;0;131.39;479.44;0.0107;0;843.13;-0.0094;60.278999999999996;33.325;760844565.7467054
01/05/90 13:00;817.0;139.3;677.7;26.98;2.39;859.39;3.9764;5.9334;9.3443;840.85;5290271;-3190.0;444068.0;19398.0;28690.0;68903.0;4678165.0;4678165.0;48.827;67952.0;0.0;0;0.0;4610213;769905571;957.63;0;67952.0;0;48300.0;0;53.858000000000004;23.660999999999998;16.336;0;124.4;447.21;3.1334;0;849.48;0.7141;54.924;32.696999999999996;758193550.3962693
01/05/90 14:00;713.89;142.0;571.9;27.76;2.05;862.76;15.431;4.822;9.2675;835.48;5198348;-3153.1;454156.0;18989.0;28086.0;66564.0;4582031.0;4582031.0;49.77;66041.0;0.0;0;0.0;4515991;754170497;954.25;0;66041.0;0;47284.0;0;45.978;42.655;33.218;0;102.0;349.33;11.082;0;842.5;2.248;40.764;30.736;742743301.1191834
01/05/90 15:00;535.4;150.1;385.3;28.93;1.91;809.39;27.671;4.1907;8.5528;772.28;4774241;-1795.9;410758.0;17461.0;25826.0;56142.0;4219098.0;4219098.0;49.361000000000004;59636.0;0.0;0;0.0;4159462;694630154;956.52;0;59636.0;0;43478.0;0;35.172;55.413999999999994;49.438;0;56.18600000000001;198.23;17.788;0;777.53;3.2969;30.359;27.646;684250983.6740729
01/05/90 16:00;318.9;119.1;199.8;28.93;1.85;506.15;5.4406;10.343;5.3941;485.3;2993983;18555.0;177845.0;11190.0;16551.0;21926.0;2718109.0;2718109.0;41.778;37603.0;0.0;0;0.0;2680506;447644502;985.02;0;37603.0;0;27864.0;0;22.840999999999998;64.125;22.805;0;5.5852;57.583;2.3683;0;490.37;0.3214;17.621;47.216;441110568.5311294
01/05/90 17:00;110.5;61.898;48.603;28.15;1.79;159.99;0.4359;23.048000000000002;1.5016;135.01;841072;41945.0;20545.0;3114.3;4606.3;1696.5;760664.0;760664.0;31.743000000000002;13293.0;0.0;0;0.0;747371;124810957;989.85;0;13293.0;0;7754.7;0;9.6903;70.45100000000001;7.9082;0;4.6332;29.451;0.0998;0;136.51;0.0037;6.8335;72.87100000000001;122082872.44089486
01/05/90 18:00;8.5976;7.5989;0.9987;26.59;1.65;7.8298;0.0041;0.4324;0.0813;7.3119;46765;14139.0;226.72;129.6;191.69;3.8373;31698.0;30532.0;26.798000000000002;4366.1;0.0;0;1166.6;26166;4369722;927.0;0;5532.7;0;322.7;0;1.5595;73.531;1.2201;0;1.1246;4.4896;0.0002;0;7.3933;-0.0001;0.6585;87.271;2707363.9591179304
01/05/90 19:00;0.0;0.0;0.0;25.13;1.54;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 20:00;0.0;0.0;0.0;24.15;1.68;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 21:00;0.0;0.0;0.0;24.06;1.77;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 22:00;0.0;0.0;0.0;23.28;1.71;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/05/90 23:00;0.0;0.0;0.0;21.91;1.65;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 00:00;0.0;0.0;0.0;21.43;1.59;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 01:00;0.0;0.0;0.0;21.62;1.54;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 02:00;0.0;0.0;0.0;20.45;1.62;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 03:00;0.0;0.0;0.0;19.97;1.82;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 04:00;0.0;0.0;0.0;19.48;2.05;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/05/90 05:00;0.0;0.0;0.0;18.7;2.25;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
